9,00,1.0,88,62,23,10,34,2205,00,1.0,0.9950547536867305,6.810142450115136,11,1901,81077,86,12,11,6.982862751468942,15,01,-0.9899924966004454,31,1.0,-0.6610595238803515,19503,30,31,74201,1901,01077,-0.8346913575615222,3991,1.9459101490553132,33,04,10770,1939.00,19501,10,33,01,51077,0.9999877116507956,-0.7568024953079282,6.899723107284872,-0.151473460328387,10775,03
10,22,1.0,66,53,23,10,190,3384,00,1.0,0.9950547536867305,6.906754778648554,13,203,61040,66,25,15,6.947937068614969,05,01,-0.9899924966004454,191,1.0,-1.226133824152783,19653,32,30,112000,200,41040,-0.9051272461567784,31040,1.791759469228055,33,04,10400,1965.00,19651,10,33,21,51040,0.9999092042625951,-0.7568024953079282,6.947937068614969,-0.03974290518292602,10403,019
11,22,1.0,1415,54,33,10,1621,4736,00,1.0,0.9950547536867305,6.6039438246004725,13,603,152324,146,52,13,7.751475318021456,09,01,1.0,161,1.0,1.316700527073159,20060,32,00,119240,600,41182,1.5391884553650854,31175,1.791759469228055,03,04,2324147,2005.00,20061,10,30,23,91182,0.9999092042625951,0.8414709848078965,7.069874128458572,0.2680861753198746,23242,016
12,22,1.0,610,62,23,10,190,2352,1760,1.0,0.9950547536867305,6.598509028614515,13,203,10912,66,20,15,6.816735880594968,05,01,-0.9899924966004454,191,-0.6536436208636119,-0.09598522360791988,19623,32,10,129680,200,4912,-1.1487973472430701,3912,1.9459101490553132,33,04,912140,1962.0176,19621,10,33,21,5912,0.9999877116507956,-0.7568024953079282,6.816735880594968,-0.3316104778078036,9123,019
13,22,1.0,1213,53,33,10,533,3840,00,1.0,0.9950547536867305,6.361302477572996,11,201,131494,126,26,11,7.3098814858247865,07,01,-0.4161468365471424,51,1.0,0.7516262268007275,20072,32,00,106520,200,41494,-0.04085985636633749,31494,1.791759469228055,20,04,1494160,2006.00,20071,10,32,23,71494,0.9999092042625951,-0.7568024953079282,7.3098814858247865,0.9954748914709368,14942,05
14,22,1.0,88,52,13,10,12213,2352,00,1.0,0.9950547536867305,6.472346294500901,13,203,81253,86,21,11,7.134093721192866,06,01,-0.9899924966004454,121,-0.6536436208636119,-0.6610595238803515,19603,32,00,109200,200,01253,-0.4996449685678711,31253,1.791759469228055,33,04,12530,1960.00,19601,10,33,21,61253,0.9999092042625951,-0.7568024953079282,7.134093721192866,0.4459429773881594,12531,012
15,22,1.0,1314,82,23,10,3112,2576,00,1.0,0.9950547536867305,6.22455842927536,11,451,14854,136,16,15,6.75110146893676,07,01,-0.9899924966004454,31,1.0,1.0341633769369434,20013,42,30,61200,450,0854,-1.259210361797796,4832,2.1972245773362196,33,04,85448,1991.00,20011,10,43,22,7854,0.9999997749296758,-0.7568024953079282,6.725033642166843,-0.5140277106983522,8543,03
16,22,1.0,1314,72,13,10,120,2480,0700,1.0,0.9950547536867305,6.734591659972948,11,201,141004,136,20,11,6.912742820493176,06,01,-0.9899924966004454,121,1.0,1.0341633769369434,19703,32,00,112410,200,11004,-0.973659462087298,31004,2.0794415416798357,33,04,10040,1970.00,19701,10,33,22,61004,0.9999983369439447,-0.7568024953079282,6.912742820493176,-0.12183065998367285,10045,012
17,22,1.0,88,52,23,10,190,2516,0500,1.0,0.9950547536867305,5.241747015059643,11,901,81296,86,24,14,7.167809184316444,24,01,-0.9899924966004454,191,-0.6536436208636119,-0.6610595238803515,19673,32,32,107912,902,41296,-0.417787043984195,30,1.791759469228055,34,02,12960,1967.00,19671,10,33,22,41296,0.9999092042625951,-0.7568024953079282,7.016609683894219,-2.411166932760057,12963,019
18,52,1.0,1213,53,23,10,20102,3576,00,1.0,0.9950547536867305,5.459585514144159,11,201,131114,126,22,15,7.016609683894219,05,01,-0.9899924966004454,201,1.0,0.7516262268007275,20043,32,30,136950,200,41114,-0.7642554689662661,31114,1.791759469228055,33,04,11140,2004.00,20041,10,32,22,51114,0.9999092042625951,-0.7568024953079282,6.937314081223682,0.12899303524083136,11143,020
19,22,1.0,310,63,23,10,120,3294,00,1.0,0.9950547536867305,7.105786129481271,13,203,101339,32,23,11,7.200424892944957,05,01,-0.9899924966004454,121,-0.6536436208636119,-0.09598522360791988,19653,32,30,75600,200,41339,-0.3359291194005189,31029,1.9459101490553132,33,04,13390,1958.00,19651,10,33,21,51339,0.9999877116507956,-0.7568024953079282,7.055312843339752,-0.06482527470537644,13393,012
20,22,1.0,1213,54,13,10,16154,4853,00,1.0,0.9950547536867305,7.15305163493748,11,601,132376,126,56,13,7.773594467360194,08,01,-0.4161468365471424,161,1.0,0.7516262268007275,20062,32,00,142150,600,01158,1.6381794339313913,31158,1.791759469228055,20,04,2376240,2005.00,20061,10,32,23,81158,0.9999092042625951,0.8414709848078965,6.45833828334479,0.22932251333063305,23762,016
21,22,1.0,1314,73,23,10,90,3280,00,1.0,0.9950547536867305,6.926577033222725,11,451,141108,136,16,11,7.011213987350367,07,01,-0.9899924966004454,91,1.0,1.0341633769369434,19503,42,30,74490,450,41108,-0.775677504954686,4637,2.0794415416798357,33,04,11080,1930.00,19501,10,42,21,71108,0.9999983369439447,-0.7568024953079282,7.48324441607385,-0.9586697158690641,11082,09
22,22,1.0,1213,53,13,10,5159,3534,00,1.0,0.9950547536867305,7.050989447068045,13,203,131795,126,26,11,7.493317248862145,08,01,-0.4161468365471424,51,1.0,0.7516262268007275,20022,32,30,97420,200,41795,0.5321456157193953,31777,1.791759469228055,23,04,1795171,2002.00,20021,10,32,22,81795,0.9999092042625951,-0.7568024953079282,6.947937068614969,1.6407758528212522,17952,05
23,22,1.0,55,73,23,10,10110,3572,00,1.0,0.9950547536867305,7.101675971619444,11,1201,51060,56,22,11,6.966967138613983,45,01,-0.9899924966004454,101,-0.6536436208636119,-1.5086709742889988,19763,42,34,42244,1204,41060,-0.8670537928620453,41040,2.0794415416798357,33,04,1060100,1976.00,19761,10,43,22,51060,0.9999983369439447,0.8414709848078965,6.966967138613983,-0.03974290518292602,10605,010
24,22,1.0,910,83,23,10,1990,3270,00,1.0,0.9950547536867305,6.595780513961311,11,201,101060,96,25,11,6.966967138613983,05,6681,-0.9899924966004454,191,1.0,-0.09598522360791988,20013,32,00,82460,200,41060,-0.8670537928620453,31060,2.1972245773362196,32,04,1060406,1968.00,20011,10,32,21,51060,0.9999997749296758,-0.7568024953079282,7.356918242356021,0.005861403039711112,10605,019
25,22,1.0,1213,53,33,10,1656,3890,00,1.0,0.9950547536867305,6.467698726104354,11,201,131600,126,26,11,7.3783837129967145,08,01,-0.4161468365471424,161,1.0,0.7516262268007275,20072,32,30,142300,200,01600,0.16092944609574783,31566,1.791759469228055,23,04,16000,2007.00,20071,10,32,23,81600,0.9999092042625951,-0.7568024953079282,6.803505257608338,1.1596504010724304,16002,016
26,22,1.0,1314,73,23,10,1232,3576,00,1.0,0.9950547536867305,6.875232087276577,11,201,14900,136,21,15,6.803505257608338,05,4861,-0.9899924966004454,121,-0.6536436208636119,1.0341633769369434,20003,32,30,72000,200,0900,-1.17164141921991,3900,2.0794415416798357,32,04,900222,2005.00,20001,10,32,22,5900,0.9999983369439447,-0.7568024953079282,7.4413203897176174,-0.3589730627413859,9003,012
27,22,1.0,1213,53,33,10,1650,3772,00,1.0,0.9950547536867305,6.617402977974478,11,201,131704,126,22,11,7.4413203897176174,08,01,-0.4161468365471424,161,1.0,0.7516262268007275,20082,32,30,114780,200,41704,0.35891140322835985,31704,1.791759469228055,23,04,17040,2008.00,20081,10,32,23,81704,0.9999092042625951,-0.7568024953079282,7.3031700512368,1.4743201278086266,17042,016
28,22,1.0,88,62,23,10,12258,2319,00,1.0,0.9950547536867305,5.638354669333745,11,201,81600,86,21,11,7.3783837129967145,05,01,-0.9899924966004454,121,-0.6536436208636119,-0.6610595238803515,19973,32,00,163210,200,11600,0.16092944609574783,31484,1.9459101490553132,31,04,1600288,1957.00,19971,10,33,21,51600,0.9999877116507956,-0.7568024953079282,6.255750041753367,0.9726727373596182,16002,012
29,17,1.0,88,61,23,10,30,1240,00,1.0,0.9950547536867305,5.19295685089021,11,301,8520,86,26,15,6.255750041753367,04,01,-0.9899924966004454,31,0.5403023058681398,-0.6610595238803515,19503,47,00,63240,300,4520,-1.8950370318198386,4520,1.9459101490553132,33,04,52049,1920.00,19500,00,41,71,4520,0.9999877116507956,-0.7568024953079282,6.476972362889683,-1.2254549189714914,5203,03
30,12,1.0,33,43,23,10,954,3250,00,1.0,0.9950547536867305,6.124683390894205,12,702,31317,36,56,15,7.183870715062453,04,01,-0.9899924966004454,91,-0.6536436208636119,-2.0737452745614307,19503,02,30,85000,700,4649,-0.37780991802472524,0649,1.6094379124341003,33,04,13170,1920.00,19500,00,03,21,4649,0.999329299739067,-0.7568024953079282,7.113956109566034,-0.9313071309354819,13173,09
31,22,1.0,66,63,23,10,1965,3271,00,1.0,0.9950547536867305,7.20934025660291,11,201,61228,66,26,11,7.113956109566034,05,01,-0.9899924966004454,191,-0.4161468365471424,-1.226133824152783,20063,32,00,85440,200,11228,-0.5472367851862875,31228,1.9459101490553132,33,04,12280,1966.00,20061,10,32,21,51228,0.9999877116507956,-0.7568024953079282,7.118826249062078,0.388937592109863,12283,019
32,22,1.0,1213,53,23,10,530,3484,00,1.0,0.9950547536867305,3.2188758248682006,11,201,131234,126,26,11,7.118826249062078,08,01,-0.4161468365471424,51,1.0,0.7516262268007275,20072,32,30,110490,200,01234,-0.5358147491978675,31234,1.791759469228055,20,04,12340,2007.00,20071,10,32,22,81234,0.9999092042625951,0.8414709848078965,7.243512974665482,0.4026188845766541,12343,05
33,22,1.0,33,54,23,10,1238,4447,00,1.0,0.9950547536867305,6.638567789166521,13,203,31700,36,25,11,7.438971592395862,05,01,-0.9899924966004454,121,-0.4161468365471424,-2.0737452745614307,19593,32,00,105520,200,41700,0.35129671256941325,31398,1.791759469228055,33,04,17000,1959.00,19591,10,32,22,51700,0.9999092042625951,0.8414709848078965,7.3537223303996315,0.7765742120022786,17002,012
34,22,1.0,88,52,13,10,1647,2556,00,1.0,0.9950547536867305,5.209486152841421,13,1203,81561,86,22,11,7.3537223303996315,49,01,1.0,161,1.0,-0.6610595238803515,20050,32,34,73134,1204,41561,0.08668621217101834,31561,1.791759469228055,03,04,1561203,2005.00,20051,10,30,22,91561,0.9999092042625951,-0.7568024953079282,7.0192966537150445,1.1482493240167713,15612,016
35,22,1.0,1213,54,33,10,1632,4691,00,1.0,0.9950547536867305,4.653960350157523,11,601,132452,126,56,13,7.8050670442584895,08,01,-0.4161468365471424,161,1.0,0.7516262268007275,20052,32,30,134180,600,41132,1.782858556451377,31117,1.791759469228055,20,04,2452113,2004.00,20051,10,32,23,81132,0.9999092042625951,-0.7568024953079282,7.001245622069476,0.13583368147422692,24522,016
36,22,1.0,1213,53,23,10,564,3672,00,1.0,0.9950547536867305,7.501634457883413,11,201,131097,126,26,11,7.001245622069476,05,01,-0.9899924966004454,51,1.0,0.7516262268007275,19953,32,30,108590,200,01097,-0.7966179042667891,31097,1.791759469228055,33,04,1097392,1995.00,19951,10,33,22,51097,0.9999092042625951,0.8414709848078965,7.168579897264035,0.0902293732515898,10973,05
37,22,1.0,1314,63,13,10,120,3498,00,1.0,0.9950547536867305,5.953243334287785,13,203,141297,136,25,11,7.168579897264035,05,01,-0.9899924966004454,121,-0.4161468365471424,1.0341633769369434,19903,32,30,85320,200,41297,-0.41588337131945835,31297,1.9459101490553132,33,04,12970,1954.00,19901,10,33,22,51297,0.9999877116507956,-0.7568024953079282,6.964135612418245,0.5462724554779611,12975,012
38,22,1.0,1213,73,23,10,1252,3246,00,1.0,0.9950547536867305,6.19644412779452,11,201,131057,126,22,15,6.964135612418245,05,01,-0.9899924966004454,121,-0.6536436208636119,0.7516262268007275,20073,32,30,79220,200,41057,-0.8727648108562553,31057,2.0794415416798357,33,04,10570,1953.00,20071,10,32,21,51057,0.9999983369439447,-0.7568024953079282,6.9930151229329605,-0.0009792431936844568,10573,012
39,22,1.0,010,52,23,10,70,20,00,1.0,0.9950547536867305,6.476972362889683,11,901,101152,06,24,16,7.050122520269059,24,01,-0.9899924966004454,71,-0.6536436208636119,-0.09598522360791988,19553,32,32,60402,902,41152,-0.6919159077062732,30,1.791759469228055,34,02,11520,0.00,19550,00,31,20,41152,0.9999092042625951,-0.7568024953079282,7.208600337960199,-2.411166932760057,11523,07
40,22,1.0,1314,53,13,10,12138,3440,00,1.0,0.9950547536867305,6.450470422144176,11,201,141324,136,25,11,7.1891677384203225,06,01,-0.9899924966004454,121,1.0,1.0341633769369434,19653,32,30,86580,200,41324,-0.36448420937156867,31088,1.791759469228055,33,04,13240,1965.00,19651,10,33,22,61324,0.9999092042625951,-0.7568024953079282,6.734591659972948,0.06970743455140309,13245,012
41,22,1.0,1213,62,23,10,23104,2308,00,1.0,0.9950547536867305,6.848005274576363,11,201,131328,126,21,11,7.192182058713246,05,01,-0.9899924966004454,231,-0.4161468365471424,0.7516262268007275,19593,32,30,169050,200,41328,-0.35686951871262207,31350,1.9459101490553132,31,04,13280,1959.00,19591,10,33,21,51328,0.9999877116507956,-0.7568024953079282,6.844815479208263,0.6671238722679494,13282,023
42,22,1.0,66,72,23,10,200,2504,00,1.0,0.9950547536867305,3.2188758248682006,11,851,6884,66,60,11,6.785587645007929,05,931,-0.9899924966004454,201,-0.4161468365471424,-1.226133824152783,19833,32,00,91800,850,1884,-1.2021001818556964,3840,2.0794415416798357,30,04,884240,1983.00,19831,10,32,22,5884,0.9999983369439447,-0.7568024953079282,7.048386408721883,-0.4957859874092973,8843,020
43,22,1.0,1213,63,23,10,50,3308,00,1.0,0.9950547536867305,6.606650186198215,13,203,13938,126,23,15,6.844815479208263,05,4911,-0.9899924966004454,51,-0.6536436208636119,0.7516262268007275,19803,32,00,92000,200,1938,-1.0993018579599172,3938,1.9459101490553132,30,04,938145,1977.00,19801,10,33,21,5938,0.9999877116507956,-0.7568024953079282,7.469083884921234,-0.2723248771183754,9383,05
44,22,1.0,314,63,23,10,120,3300,00,1.0,0.9950547536867305,6.816735880594968,11,201,141150,36,20,11,7.048386408721883,05,5061,-0.9899924966004454,121,1.0,1.0341633769369434,19593,32,30,79450,200,41150,-0.6957232530357464,31150,1.9459101490553132,33,04,11500,1959.00,19591,10,33,21,51150,0.9999877116507956,-0.7568024953079282,7.268920128193722,0.2110807900415782,11503,012
45,22,1.0,88,52,13,10,1682,2576,00,1.0,0.9950547536867305,6.921658184151129,13,1203,81752,86,22,11,7.469083884921234,49,01,1.0,161,1.0,-0.6610595238803515,20050,32,34,76584,1204,41752,0.45028769113571926,31752,1.791759469228055,03,04,1752196,2005.00,20051,10,30,22,91752,0.9999092042625951,0.8414709848078965,7.4127640174265625,1.5837704675429558,17522,016
46,22,1.0,1213,51,23,10,1143,1670,1980,1.0,0.9950547536867305,6.403574197934815,11,501,132149,126,02,11,7.673223121121708,07,01,-0.4161468365471424,111,1.0,0.7516262268007275,20032,32,00,128220,500,11518,1.206045739036171,31434,1.791759469228055,23,04,2149168,2003.0198,20031,10,32,22,71518,0.9999092042625951,-0.7568024953079282,6.602587892189336,0.8586619668030254,21490,011
47,22,1.0,1213,53,23,10,21146,3826,00,1.0,0.9950547536867305,7.53955882930103,11,201,131656,126,22,11,7.4127640174265625,08,01,-0.4161468365471424,211,1.0,0.7516262268007275,20062,12,30,110960,200,41656,0.2675351153210005,11656,1.791759469228055,20,04,16560,2006.00,20061,10,12,23,81656,0.9999092042625951,-0.7568024953079282,6.862757913051401,1.3648697880742975,16563,021
48,22,1.0,88,52,23,10,170,20,00,1.0,0.9950547536867305,6.338594078203183,11,1901,81452,86,56,16,7.2813856635702825,14,01,-0.9899924966004454,171,-0.4161468365471424,-0.6610595238803515,20083,42,31,44561,1901,4736,-0.12081410828527696,4736,1.791759469228055,33,04,14520,0.00,20081,10,43,20,4736,0.9999092042625951,-0.7568024953079282,6.678342114654332,-0.7329283901670104,14523,017
49,22,1.0,66,73,23,10,190,3386,00,1.0,0.9950547536867305,5.771441123130016,11,201,6955,66,21,11,6.862757913051401,05,01,-0.9899924966004454,191,1.0,-1.226133824152783,19663,32,30,77420,200,4955,-1.066939422659394,3955,2.0794415416798357,33,04,9550,1966.00,19661,10,33,21,5955,0.9999983369439447,-0.7568024953079282,6.705639094860003,-0.2335612151291338,9553,019
50,22,1.0,1213,63,23,10,875,3388,00,1.0,0.9950547536867305,6.137727054086234,11,601,131470,126,52,11,7.293697720601438,06,01,-0.9899924966004454,81,-0.4161468365471424,0.7516262268007275,19973,32,10,138690,600,0794,-0.08654800032001718,3794,1.9459101490553132,30,04,14700,1997.00,19971,10,33,22,6794,0.9999877116507956,-0.7568024953079282,6.705639094860003,-0.6006758963213626,14703,08
51,22,1.0,1314,63,23,1360,30,3528,0400,1.0,0.9950547536867305,5.43372200355424,11,501,141176,136,06,15,7.0707241072602764,06,01,-0.9899924966004454,31,-0.6536436208636119,1.0341633769369434,19503,42,30,62400,500,4816,-0.6462277637525935,4816,1.9459101490553132,33,04,1176112,1985.00,19501,1360,43,22,6816,0.9999877116507956,-0.7568024953079282,7.519149957669823,-0.5505111572764618,11762,03
52,82,1.0,1314,52,23,10,90,2516,00,1.0,0.9950547536867305,5.820082930352362,01,901,14816,136,23,04,6.705639094860003,25,7121,0.5403023058681398,91,-0.6536436208636119,1.0341633769369434,19631,42,12,84722,902,0816,-1.331549923057789,4816,1.791759469228055,11,14,816106,1963.00,19630,00,43,22,5816,0.9999092042625951,-0.7568024953079282,5.953243334287785,-0.5505111572764618,8163,19
53,22,1.0,1415,50,23,10,2472,0894,00,1.0,0.9950547536867305,6.1070228877422545,11,201,151842,146,22,11,7.519149957669823,09,01,-0.4161468365471424,241,-0.4161468365471424,1.316700527073159,19872,32,00,502710,200,41842,0.6216182309620182,31842,1.791759469228055,21,04,1842857,1981.00,19871,10,32,23,91842,0.9999092042625951,-0.7568024953079282,7.262628600974241,1.7889898545448228,18422,024
54,22,1.0,88,53,23,10,1250,3572,00,1.0,0.9950547536867305,7.091742115095153,11,801,81360,82,70,15,7.215975002651466,05,01,-0.9899924966004454,121,-0.6536436208636119,-0.6610595238803515,19553,32,30,71340,800,41360,-0.2959519934410491,3384,1.791759469228055,33,14,13600,1962.00,19551,10,33,22,51360,0.9999092042625951,-0.7568024953079282,6.878326468291325,-1.5355642148854238,13605,112
55,22,1.0,610,53,13,10,120,3576,00,1.0,0.9950547536867305,3.5263605246161616,11,201,101425,66,21,11,7.262628600974241,06,01,-0.9899924966004454,121,-0.4161468365471424,-0.09598522360791988,19643,32,00,101750,200,41425,-0.17221327023316663,31425,1.791759469228055,33,04,14250,1964.00,19641,10,33,22,61425,0.9999092042625951,-0.7568024953079282,6.7580945044277305,0.8381400281028387,14252,012
56,22,1.0,88,53,13,10,210,3480,00,1.0,0.9950547536867305,6.3784261836515865,11,1601,81739,86,52,11,7.461640392208575,38,01,-0.4161468365471424,211,1.0,-0.6610595238803515,20002,12,33,26453,1603,4983,0.4255399464941428,1970,1.791759469228055,23,04,1739115,1999.00,20001,10,12,22,8983,0.9999092042625951,-0.7568024953079282,7.2520539518528135,-0.19935798396215595,17393,021
57,22,1.0,1213,53,23,10,570,3565,00,1.0,0.9950547536867305,6.398594934535208,11,601,131720,126,56,11,7.450660796211539,07,01,-0.4161468365471424,51,1.0,0.7516262268007275,20042,32,00,116450,600,0860,0.38937016586414636,3860,1.791759469228055,23,04,17200,2004.00,20041,10,32,22,7860,0.9999092042625951,-0.7568024953079282,6.660575149839686,-0.4501816791866602,17203,05
58,22,1.0,1213,53,13,10,220,3641,00,1.0,0.9950547536867305,6.570882962339584,13,603,132945,126,56,13,7.988203597022576,010,01,1.0,221,1.0,0.7516262268007275,20060,32,10,136820,600,11426,2.7213691801665476,31410,1.791759469228055,01,04,2945192,2006.00,20061,10,32,23,101426,0.9999092042625951,-0.7568024953079282,7.055312843339752,0.8039367969358608,29452,022
59,22,1.0,66,72,23,10,50,2352,00,1.0,0.9950547536867305,6.953684210870537,11,201,6780,66,20,15,6.660575149839686,05,01,-0.9899924966004454,51,1.0,-1.226133824152783,19723,32,30,72000,200,4780,-1.4000821389883085,3780,2.0794415416798357,30,04,780196,1973.00,19721,10,33,21,5780,0.9999983369439447,-0.7568024953079282,6.274762021241939,-0.6325989120772086,7803,05
60,52,1.0,1213,53,23,10,2050,3576,00,1.0,0.9950547536867305,6.47543271670409,11,201,131158,126,20,15,7.055312843339752,06,01,-0.9899924966004454,201,1.0,0.7516262268007275,20043,32,30,130720,200,41158,-0.6804938717178532,31158,1.791759469228055,33,04,11580,2006.00,20041,10,32,22,61158,0.9999092042625951,-0.7568024953079282,7.223295679562314,0.22932251333063305,11583,020
61,22,1.0,88,73,23,10,90,3288,00,1.0,0.9950547536867305,5.739792912179234,11,751,81111,86,46,15,7.013915474810528,05,01,-0.9899924966004454,91,-0.6536436208636119,-0.6610595238803515,19963,42,30,72000,750,4581,-0.769966486960476,4530,2.0794415416798357,33,00,11110,1935.00,19960,00,41,21,5581,0.9999983369439447,0.9092974268256817,6.3578422665081,-1.2026527648601728,11113,09
62,22,1.0,1213,52,33,10,1649,2484,00,1.0,0.9950547536867305,7.0587581525186645,11,1201,131370,126,22,11,7.223295679562314,48,01,-0.4161468365471424,161,1.0,0.7516262268007275,20062,32,04,64424,1204,41370,-0.2769152667936826,31370,1.791759469228055,22,01,1370120,2006.00,20061,10,32,22,81370,0.9999092042625951,-0.7568024953079282,6.964135612418245,0.7127281804905866,13702,016
63,61,1.0,1112,63,23,10,1711,3480,00,1.0,0.9950547536867305,6.255750041753367,11,701,121710,116,56,15,7.444833273892193,07,01,-0.9899924966004454,171,-0.4161468365471424,0.4690890766645117,19503,41,00,103000,700,4902,0.3703334392167798,4576,1.9459101490553132,33,04,171012,1990.00,19501,10,43,12,7902,0.9999877116507956,-0.7568024953079282,7.042286171939743,-1.0977628559481074,17103,017
64,22,1.0,1213,53,13,10,536,3645,00,1.0,0.9950547536867305,4.6913478822291435,11,601,132034,126,52,11,7.618251097876695,07,01,-0.9899924966004454,51,1.0,0.7516262268007275,19983,32,30,93750,600,41057,0.9871233825914557,31057,1.791759469228055,33,04,2034576,1998.00,19981,10,32,22,71057,0.9999092042625951,-0.7568024953079282,7.5745584842024805,-0.0009792431936844568,20343,05
65,22,1.0,1213,54,13,10,16151,4852,00,1.0,0.9950547536867305,6.345636360828596,11,601,132473,126,56,13,7.813591552952433,08,01,-0.4161468365471424,161,1.0,0.7516262268007275,20052,32,30,95910,600,41143,1.822835682410847,31143,1.791759469228055,20,04,2473192,2004.00,20051,10,32,23,81143,0.9999092042625951,-0.7568024953079282,7.282073658093465,0.1951192821636552,24732,016
66,32,1.0,910,53,13,10,120,3576,00,1.0,0.9950547536867305,7.0909098220799835,11,201,102207,92,22,11,7.699842407396986,07,01,-0.9899924966004454,121,-0.6536436208636119,-0.09598522360791988,19893,32,30,199000,200,42207,1.316458753590897,31947,1.791759469228055,31,04,2207301,1970.00,19891,10,33,22,72207,0.9999092042625951,-0.7568024953079282,6.617402977974478,2.0284124727136676,22072,012
67,22,1.0,1213,53,13,10,529,3558,00,1.0,0.9950547536867305,5.41610040220442,11,201,131479,126,22,11,7.299797366758161,07,01,-0.4161468365471424,51,1.0,0.7516262268007275,20032,32,00,106650,200,41479,-0.0694149463373873,31453,1.791759469228055,20,04,1479144,2003.00,20031,10,32,22,71479,0.9999092042625951,-0.7568024953079282,7.173958319756794,0.9019860596145307,14793,05
68,02,1.0,88,62,23,10,170,2220,00,1.0,0.9950547536867305,4.653960350157523,11,301,8747,86,26,11,6.617402977974478,04,01,-0.9899924966004454,171,-0.6536436208636119,-0.6610595238803515,19503,42,30,46080,300,0747,-1.462903336924618,4747,1.9459101490553132,33,04,7470,1945.00,19501,10,43,21,4747,0.9999877116507956,-0.7568024953079282,7.707062655370473,-0.7078460206445599,7473,017
